编号,姓名,交路所处天数,出发车站,到达车站,工作时长,休息时长,所属交路长度,身份信息（0-乘务员；1-乘务长）,作休类型（1-作；0-休）,所属交路编号,是否请假（0-是；1-否）,工作天数,休息天数
2517,褚28,2,南京,南京,0,1440,5,0,0,11,1,2,3
2518,褚28,3,南京,南京,0,1440,5,0,0,11,1,2,3
2519,褚28,4,南京,南京,0,1440,5,0,0,11,1,2,3
2520,褚28,5,南京,龙岩,683,757,5,0,1,11,1,2,3
2521,褚29,0,南京,南京,0,0,5,0,0,11,1,2,3
2522,褚29,1,龙岩,南京,672,768,5,0,1,11,1,2,3
2523,褚29,2,南京,南京,0,1440,5,0,0,11,1,2,3
2524,褚29,3,南京,南京,0,1440,5,0,0,11,1,2,3
2525,褚29,4,南京,南京,0,1440,5,0,0,11,1,2,3
2526,褚29,5,南京,龙岩,683,757,5,0,1,11,1,2,3
2527,褚30,0,南京,南京,0,0,5,0,0,11,1,2,3
2528,褚30,1,龙岩,南京,672,768,5,0,1,11,1,2,3
2529,褚30,2,南京,南京,0,1440,5,0,0,11,1,2,3
2530,褚30,3,南京,南京,0,1440,5,0,0,11,1,2,3
2531,褚30,4,南京,南京,0,1440,5,0,0,11,1,2,3
2532,褚30,5,南京,龙岩,683,757,5,0,1,11,1,2,3
2533,卫1,0,南京,南京,0,0,5,1,0,12,1,2,3
2534,卫1,1,南京,赣州,854,586,5,1,1,12,1,2,3
2535,卫1,2,赣州,南京,851,589,5,1,1,12,1,2,3
2536,卫1,3,南京,南京,0,1440,5,1,0,12,1,2,3
2537,卫1,4,南京,南京,0,1440,5,1,0,12,1,2,3
2538,卫1,5,南京,南京,0,1440,5,1,0,12,1,2,3
2539,卫2,0,南京,南京,0,0,5,1,0,12,1,2,3
2540,卫2,1,南京,赣州,854,586,5,1,1,12,1,2,3
2541,卫2,2,赣州,南京,851,589,5,1,1,12,1,2,3
2542,卫2,3,南京,南京,0,1440,5,1,0,12,1,2,3
2543,卫2,4,南京,南京,0,1440,5,1,0,12,1,2,3
2544,卫2,5,南京,南京,0,1440,5,1,0,12,1,2,3
2545,卫3,0,南京,南京,0,0,5,1,0,12,1,2,3
2546,卫3,1,南京,南京,0,1440,5,1,0,12,1,2,3
2547,卫3,2,南京,赣州,854,586,5,1,1,12,1,2,3
2548,卫3,3,赣州,南京,851,589,5,1,1,12,1,2,3
2549,卫3,4,南京,南京,0,1440,5,1,0,12,1,2,3
2550,卫3,5,南京,南京,0,1440,5,1,0,12,1,2,3
2551,卫4,0,南京,南京,0,0,5,1,0,12,1,2,3
2552,卫4,1,南京,南京,0,1440,5,1,0,12,1,2,3
2553,卫4,2,南京,赣州,854,586,5,1,1,12,1,2,3
2554,卫4,3,赣州,南京,851,589,5,1,1,12,1,2,3
2555,卫4,4,南京,南京,0,1440,5,1,0,12,1,2,3
2556,卫4,5,南京,南京,0,1440,5,1,0,12,1,2,3
2557,卫5,0,南京,南京,0,0,5,1,0,12,1,2,3
2558,卫5,1,南京,南京,0,1440,5,1,0,12,1,2,3
2559,卫5,2,南京,南京,0,1440,5,1,0,12,1,2,3
2560,卫5,3,南京,赣州,854,586,5,1,1,12,1,2,3
2561,卫5,4,赣州,南京,851,589,5,1,1,12,1,2,3
2562,卫5,5,南京,南京,0,1440,5,1,0,12,1,2,3
2563,卫6,0,南京,南京,0,0,5,1,0,12,1,2,3
2564,卫6,1,南京,南京,0,1440,5,1,0,12,1,2,3
2565,卫6,2,南京,南京,0,1440,5,1,0,12,1,2,3
2566,卫6,3,南京,赣州,854,586,5,1,1,12,1,2,3
2567,卫6,4,赣州,南京,851,589,5,1,1,12,1,2,3
2568,卫6,5,南京,南京,0,1440,5,1,0,12,1,2,3
2569,卫7,0,南京,南京,0,0,5,1,0,12,1,2,3
2570,卫7,1,南京,南京,0,1440,5,1,0,12,1,2,3
2571,卫7,2,南京,南京,0,1440,5,1,0,12,1,2,3
2572,卫7,3,南京,南京,0,1440,5,1,0,12,1,2,3
2573,卫7,4,南京,赣州,854,586,5,1,1,12,1,2,3
2574,卫7,5,赣州,南京,851,589,5,1,1,12,1,2,3
2575,卫8,0,南京,南京,0,0,5,1,0,12,1,2,3
2576,卫8,1,南京,南京,0,1440,5,1,0,12,1,2,3
2577,卫8,2,南京,南京,0,1440,5,1,0,12,1,2,3
2578,卫8,3,南京,南京,0,1440,5,1,0,12,1,2,3
2579,卫8,4,南京,赣州,854,586,5,1,1,12,1,2,3
2580,卫8,5,赣州,南京,851,589,5,1,1,12,1,2,3
2581,卫9,0,南京,南京,0,0,5,1,0,12,1,2,3
2582,卫9,1,赣州,南京,851,589,5,1,1,12,1,2,3
2583,卫9,2,南京,南京,0,1440,5,1,0,12,1,2,3
2584,卫9,3,南京,南京,0,1440,5,1,0,12,1,2,3
2585,卫9,4,南京,南京,0,1440,5,1,0,12,1,2,3
2586,卫9,5,南京,赣州,854,586,5,1,1,12,1,2,3
2587,卫10,0,南京,南京,0,0,5,1,0,12,1,2,3
2588,卫10,1,赣州,南京,851,589,5,1,1,12,1,2,3
2589,卫10,2,南京,南京,0,1440,5,1,0,12,1,2,3
2590,卫10,3,南京,南京,0,1440,5,1,0,12,1,2,3
2591,卫10,4,南京,南京,0,1440,5,1,0,12,1,2,3
2592,卫10,5,南京,赣州,854,586,5,1,1,12,1,2,3
2593,卫11,0,南京,南京,0,0,5,0,0,12,1,2,3
2594,卫11,1,南京,赣州,854,586,5,0,1,12,1,2,3
2595,卫11,2,赣州,南京,851,589,5,0,1,12,1,2,3
2596,卫11,3,南京,南京,0,1440,5,0,0,12,1,2,3
2597,卫11,4,南京,南京,0,1440,5,0,0,12,1,2,3
2598,卫11,5,南京,南京,0,1440,5,0,0,12,1,2,3
2599,卫12,0,南京,南京,0,0,5,0,0,12,1,2,3
2600,卫12,1,南京,赣州,854,586,5,0,1,12,1,2,3
2601,卫12,2,赣州,南京,851,589,5,0,1,12,1,2,3
2602,卫12,3,南京,南京,0,1440,5,0,0,12,1,2,3
2603,卫12,4,南京,南京,0,1440,5,0,0,12,1,2,3
2604,卫12,5,南京,南京,0,1440,5,0,0,12,1,2,3
2605,卫13,0,南京,南京,0,0,5,0,0,12,1,2,3
2606,卫13,1,南京,赣州,854,586,5,0,1,12,1,2,3
2607,卫13,2,赣州,南京,851,589,5,0,1,12,1,2,3
2608,卫13,3,南京,南京,0,1440,5,0,0,12,1,2,3
2609,卫13,4,南京,南京,0,1440,5,0,0,12,1,2,3
2610,卫13,5,南京,南京,0,1440,5,0,0,12,1,2,3
2611,卫14,0,南京,南京,0,0,5,0,0,12,1,2,3
2612,卫14,1,南京,赣州,854,586,5,0,1,12,1,2,3
2613,卫14,2,赣州,南京,851,589,5,0,1,12,1,2,3
2614,卫14,3,南京,南京,0,1440,5,0,0,12,1,2,3
2615,卫14,4,南京,南京,0,1440,5,0,0,12,1,2,3
2616,卫14,5,南京,南京,0,1440,5,0,0,12,1,2,3
2617,卫15,0,南京,南京,0,0,5,0,0,12,1,2,3
2618,卫15,1,南京,南京,0,1440,5,0,0,12,1,2,3
2619,卫15,2,南京,赣州,854,586,5,0,1,12,1,2,3
2620,卫15,3,赣州,南京,851,589,5,0,1,12,1,2,3
2621,卫15,4,南京,南京,0,1440,5,0,0,12,1,2,3
2622,卫15,5,南京,南京,0,1440,5,0,0,12,1,2,3
2623,卫16,0,南京,南京,0,0,5,0,0,12,1,2,3
2624,卫16,1,南京,南京,0,1440,5,0,0,12,1,2,3
2625,卫16,2,南京,赣州,854,586,5,0,1,12,1,2,3
2626,卫16,3,赣州,南京,851,589,5,0,1,12,1,2,3
2627,卫16,4,南京,南京,0,1440,5,0,0,12,1,2,3
2628,卫16,5,南京,南京,0,1440,5,0,0,12,1,2,3
2629,卫17,0,南京,南京,0,0,5,0,0,12,1,2,3
2630,卫17,1,南京,南京,0,1440,5,0,0,12,1,2,3
2631,卫17,2,南京,赣州,854,586,5,0,1,12,1,2,3
2632,卫17,3,赣州,南京,851,589,5,0,1,12,1,2,3
2633,卫17,4,南京,南京,0,1440,5,0,0,12,1,2,3
2634,卫17,5,南京,南京,0,1440,5,0,0,12,1,2,3
2635,卫18,0,南京,南京,0,0,5,0,0,12,1,2,3
2636,卫18,1,南京,南京,0,1440,5,0,0,12,1,2,3
2637,卫18,2,南京,赣州,854,586,5,0,1,12,1,2,3
2638,卫18,3,赣州,南京,851,589,5,0,1,12,1,2,3
2639,卫18,4,南京,南京,0,1440,5,0,0,12,1,2,3
2640,卫18,5,南京,南京,0,1440,5,0,0,12,1,2,3
2641,卫19,0,南京,南京,0,0,5,0,0,12,1,2,3
2642,卫19,1,南京,南京,0,1440,5,0,0,12,1,2,3
2643,卫19,2,南京,南京,0,1440,5,0,0,12,1,2,3
2644,卫19,3,南京,赣州,854,586,5,0,1,12,1,2,3
2645,卫19,4,赣州,南京,851,589,5,0,1,12,1,2,3
2646,卫19,5,南京,南京,0,1440,5,0,0,12,1,2,3
2647,卫20,0,南京,南京,0,0,5,0,0,12,1,2,3
2648,卫20,1,南京,南京,0,1440,5,0,0,12,1,2,3
2649,卫20,2,南京,南京,0,1440,5,0,0,12,1,2,3
2650,卫20,3,南京,赣州,854,586,5,0,1,12,1,2,3
2651,卫20,4,赣州,南京,851,589,5,0,1,12,1,2,3
2652,卫20,5,南京,南京,0,1440,5,0,0,12,1,2,3
2653,卫21,0,南京,南京,0,0,5,0,0,12,1,2,3
2654,卫21,1,南京,南京,0,1440,5,0,0,12,1,2,3
2655,卫21,2,南京,南京,0,1440,5,0,0,12,1,2,3
2656,卫21,3,南京,赣州,854,586,5,0,1,12,1,2,3
2657,卫21,4,赣州,南京,851,589,5,0,1,12,1,2,3
2658,卫21,5,南京,南京,0,1440,5,0,0,12,1,2,3
2659,卫22,0,南京,南京,0,0,5,0,0,12,1,2,3
2660,卫22,1,南京,南京,0,1440,5,0,0,12,1,2,3
2661,卫22,2,南京,南京,0,1440,5,0,0,12,1,2,3
2662,卫22,3,南京,赣州,854,586,5,0,1,12,1,2,3
2663,卫22,4,赣州,南京,851,589,5,0,1,12,1,2,3
2664,卫22,5,南京,南京,0,1440,5,0,0,12,1,2,3
2665,卫23,0,南京,南京,0,0,5,0,0,12,1,2,3
2666,卫23,1,南京,南京,0,1440,5,0,0,12,1,2,3
2667,卫23,2,南京,南京,0,1440,5,0,0,12,1,2,3
2668,卫23,3,南京,南京,0,1440,5,0,0,12,1,2,3
2669,卫23,4,南京,赣州,854,586,5,0,1,12,1,2,3
2670,卫23,5,赣州,南京,851,589,5,0,1,12,1,2,3
2671,卫24,0,南京,南京,0,0,5,0,0,12,1,2,3
2672,卫24,1,南京,南京,0,1440,5,0,0,12,1,2,3
2673,卫24,2,南京,南京,0,1440,5,0,0,12,1,2,3
2674,卫24,3,南京,南京,0,1440,5,0,0,12,1,2,3
2675,卫24,4,南京,赣州,854,586,5,0,1,12,1,2,3
2676,卫24,5,赣州,南京,851,589,5,0,1,12,1,2,3
2677,卫25,0,南京,南京,0,0,5,0,0,12,1,2,3
2678,卫25,1,南京,南京,0,1440,5,0,0,12,1,2,3
2679,卫25,2,南京,南京,0,1440,5,0,0,12,1,2,3
2680,卫25,3,南京,南京,0,1440,5,0,0,12,1,2,3
2681,卫25,4,南京,赣州,854,586,5,0,1,12,1,2,3
2682,卫25,5,赣州,南京,851,589,5,0,1,12,1,2,3
2683,卫26,0,南京,南京,0,0,5,0,0,12,1,2,3
2684,卫26,1,南京,南京,0,1440,5,0,0,12,1,2,3
2685,卫26,2,南京,南京,0,1440,5,0,0,12,1,2,3
2686,卫26,3,南京,南京,0,1440,5,0,0,12,1,2,3
2687,卫26,4,南京,赣州,854,586,5,0,1,12,1,2,3
2688,卫26,5,赣州,南京,851,589,5,0,1,12,1,2,3
2689,卫27,0,南京,南京,0,0,5,0,0,12,1,2,3
2690,卫27,1,赣州,南京,851,589,5,0,1,12,1,2,3
2691,卫27,2,南京,南京,0,1440,5,0,0,12,1,2,3
2692,卫27,3,南京,南京,0,1440,5,0,0,12,1,2,3
2693,卫27,4,南京,南京,0,1440,5,0,0,12,1,2,3
2694,卫27,5,南京,赣州,854,586,5,0,1,12,1,2,3
2695,卫28,0,南京,南京,0,0,5,0,0,12,1,2,3
2696,卫28,1,赣州,南京,851,589,5,0,1,12,1,2,3
2697,卫28,2,南京,南京,0,1440,5,0,0,12,1,2,3
2698,卫28,3,南京,南京,0,1440,5,0,0,12,1,2,3
2699,卫28,4,南京,南京,0,1440,5,0,0,12,1,2,3
2700,卫28,5,南京,赣州,854,586,5,0,1,12,1,2,3
2701,卫29,0,南京,南京,0,0,5,0,0,12,1,2,3
2702,卫29,1,赣州,南京,851,589,5,0,1,12,1,2,3
2703,卫29,2,南京,南京,0,1440,5,0,0,12,1,2,3
2704,卫29,3,南京,南京,0,1440,5,0,0,12,1,2,3
2705,卫29,4,南京,南京,0,1440,5,0,0,12,1,2,3
2706,卫29,5,南京,赣州,854,586,5,0,1,12,1,2,3
2707,卫30,0,南京,南京,0,0,5,0,0,12,1,2,3
2708,卫30,1,赣州,南京,851,589,5,0,1,12,1,2,3
2709,卫30,2,南京,南京,0,1440,5,0,0,12,1,2,3
2710,卫30,3,南京,南京,0,1440,5,0,0,12,1,2,3
2711,卫30,4,南京,南京,0,1440,5,0,0,12,1,2,3
2712,卫30,5,南京,赣州,854,586,5,0,1,12,1,2,3
2713,沈1,0,南京,南京,0,0,9,1,0,13,1,5,4
2714,沈1,1,南京,南通,595,845,9,1,1,13,1,5,4
2715,沈1,2,南通,南京,119,1321,9,1,1,13,1,5,4
2716,沈1,3,南京,南京,0,1440,9,1,0,13,1,5,4
2717,沈1,4,南京,南通,531,909,9,1,1,13,1,5,4
2718,沈1,5,南通,南京,948,492,9,1,1,13,1,5,4
2719,沈1,6,南京,南京,1077,363,9,1,1,13,1,5,4
2720,沈1,7,南京,南京,0,1440,9,1,0,13,1,5,4
2721,沈1,8,南京,南京,0,1440,9,1,0,13,1,5,4
2722,沈1,9,南京,南京,0,1440,9,1,0,13,1,5,4
2723,沈2,0,南京,南京,0,0,9,1,0,13,1,5,4
2724,沈2,1,南京,南京,0,1440,9,1,0,13,1,5,4
2725,沈2,2,南京,南通,595,845,9,1,1,13,1,5,4
2726,沈2,3,南通,南京,119,1321,9,1,1,13,1,5,4
2727,沈2,4,南京,南京,0,1440,9,1,0,13,1,5,4
2728,沈2,5,南京,南通,531,909,9,1,1,13,1,5,4
2729,沈2,6,南通,南京,948,492,9,1,1,13,1,5,4
2730,沈2,7,南京,南京,1077,363,9,1,1,13,1,5,4
2731,沈2,8,南京,南京,0,1440,9,1,0,13,1,5,4
2732,沈2,9,南京,南京,0,1440,9,1,0,13,1,5,4
2733,沈3,0,南京,南京,0,0,9,1,0,13,1,5,4
2734,沈3,1,南京,南京,0,1440,9,1,0,13,1,5,4
2735,沈3,2,南京,南京,0,1440,9,1,0,13,1,5,4
2736,沈3,3,南京,南通,595,845,9,1,1,13,1,5,4
2737,沈3,4,南通,南京,119,1321,9,1,1,13,1,5,4
2738,沈3,5,南京,南京,0,1440,9,1,0,13,1,5,4
2739,沈3,6,南京,南通,531,909,9,1,1,13,1,5,4
2740,沈3,7,南通,南京,948,492,9,1,1,13,1,5,4
2741,沈3,8,南京,南京,1077,363,9,1,1,13,1,5,4
2742,沈3,9,南京,南京,0,1440,9,1,0,13,1,5,4
2743,沈4,0,南京,南京,0,0,9,1,0,13,1,5,4
2744,沈4,1,南京,南京,0,1440,9,1,0,13,1,5,4
2745,沈4,2,南京,南京,0,1440,9,1,0,13,1,5,4
2746,沈4,3,南京,南京,0,1440,9,1,0,13,1,5,4
2747,沈4,4,南京,南通,595,845,9,1,1,13,1,5,4
2748,沈4,5,南通,南京,119,1321,9,1,1,13,1,5,4
2749,沈4,6,南京,南京,0,1440,9,1,0,13,1,5,4
2750,沈4,7,南京,南通,531,909,9,1,1,13,1,5,4
2751,沈4,8,南通,南京,948,492,9,1,1,13,1,5,4
2752,沈4,9,南京,南京,1077,363,9,1,1,13,1,5,4
2753,沈5,0,南京,南京,0,0,9,1,0,13,1,5,4
2754,沈5,1,南京,南京,1077,363,9,1,1,13,1,5,4
2755,沈5,2,南京,南京,0,1440,9,1,0,13,1,5,4
2756,沈5,3,南京,南京,0,1440,9,1,0,13,1,5,4
2757,沈5,4,南京,南京,0,1440,9,1,0,13,1,5,4
2758,沈5,5,南京,南通,595,845,9,1,1,13,1,5,4
2759,沈5,6,南通,南京,119,1321,9,1,1,13,1,5,4
2760,沈5,7,南京,南京,0,1440,9,1,0,13,1,5,4
2761,沈5,8,南京,南通,531,909,9,1,1,13,1,5,4
2762,沈5,9,南通,南京,948,492,9,1,1,13,1,5,4
2763,沈6,0,南京,南京,0,0,9,1,0,13,1,5,4
2764,沈6,1,南通,南京,948,492,9,1,1,13,1,5,4
2765,沈6,2,南京,南京,1077,363,9,1,1,13,1,5,4
2766,沈6,3,南京,南京,0,1440,9,1,0,13,1,5,4
2767,沈6,4,南京,南京,0,1440,9,1,0,13,1,5,4
2768,沈6,5,南京,南京,0,1440,9,1,0,13,1,5,4
2769,沈6,6,南京,南通,595,845,9,1,1,13,1,5,4
2770,沈6,7,南通,南京,119,1321,9,1,1,13,1,5,4
2771,沈6,8,南京,南京,0,1440,9,1,0,13,1,5,4
2772,沈6,9,南京,南通,531,909,9,1,1,13,1,5,4
2773,沈7,0,南京,南京,0,0,9,1,0,13,1,5,4
2774,沈7,1,南京,南通,531,909,9,1,1,13,1,5,4
2775,沈7,2,南通,南京,948,492,9,1,1,13,1,5,4
2776,沈7,3,南京,南京,1077,363,9,1,1,13,1,5,4
2777,沈7,4,南京,南京,0,1440,9,1,0,13,1,5,4
2778,沈7,5,南京,南京,0,1440,9,1,0,13,1,5,4
2779,沈7,6,南京,南京,0,1440,9,1,0,13,1,5,4
2780,沈7,7,南京,南通,595,845,9,1,1,13,1,5,4
2781,沈7,8,南通,南京,119,1321,9,1,1,13,1,5,4
2782,沈7,9,南京,南京,0,1440,9,1,0,13,1,5,4
2783,沈8,0,南京,南京,0,0,9,1,0,13,1,5,4
2784,沈8,1,南京,南京,0,1440,9,1,0,13,1,5,4
2785,沈8,2,南京,南通,531,909,9,1,1,13,1,5,4
2786,沈8,3,南通,南京,948,492,9,1,1,13,1,5,4
2787,沈8,4,南京,南京,1077,363,9,1,1,13,1,5,4
2788,沈8,5,南京,南京,0,1440,9,1,0,13,1,5,4
2789,沈8,6,南京,南京,0,1440,9,1,0,13,1,5,4
2790,沈8,7,南京,南京,0,1440,9,1,0,13,1,5,4
2791,沈8,8,南京,南通,595,845,9,1,1,13,1,5,4
2792,沈8,9,南通,南京,119,1321,9,1,1,13,1,5,4
2793,沈9,0,南京,南京,0,0,9,1,0,13,1,5,4
2794,沈9,1,南通,南京,119,1321,9,1,1,13,1,5,4
2795,沈9,2,南京,南京,0,1440,9,1,0,13,1,5,4
2796,沈9,3,南京,南通,531,909,9,1,1,13,1,5,4
2797,沈9,4,南通,南京,948,492,9,1,1,13,1,5,4
2798,沈9,5,南京,南京,1077,363,9,1,1,13,1,5,4
2799,沈9,6,南京,南京,0,1440,9,1,0,13,1,5,4
2800,沈9,7,南京,南京,0,1440,9,1,0,13,1,5,4
2801,沈9,8,南京,南京,0,1440,9,1,0,13,1,5,4
2802,沈9,9,南京,南通,595,845,9,1,1,13,1,5,4
2803,沈10,0,南京,南京,0,0,9,0,0,13,1,5,4
2804,沈10,1,南京,南通,595,845,9,0,1,13,1,5,4
2805,沈10,2,南通,南京,119,1321,9,0,1,13,1,5,4
2806,沈10,3,南京,南京,0,1440,9,0,0,13,1,5,4
2807,沈10,4,南京,南通,531,909,9,0,1,13,1,5,4
2808,沈10,5,南通,南京,948,492,9,0,1,13,1,5,4
2809,沈10,6,南京,南京,1077,363,9,0,1,13,1,5,4
2810,沈10,7,南京,南京,0,1440,9,0,0,13,1,5,4
2811,沈10,8,南京,南京,0,1440,9,0,0,13,1,5,4
2812,沈10,9,南京,南京,0,1440,9,0,0,13,1,5,4
2813,沈11,0,南京,南京,0,0,9,0,0,13,1,5,4
2814,沈11,1,南京,南通,595,845,9,0,1,13,1,5,4
2815,沈11,2,南通,南京,119,1321,9,0,1,13,1,5,4
2816,沈11,3,南京,南京,0,1440,9,0,0,13,1,5,4
2817,沈11,4,南京,南通,531,909,9,0,1,13,1,5,4
2818,沈11,5,南通,南京,948,492,9,0,1,13,1,5,4
2819,沈11,6,南京,南京,1077,363,9,0,1,13,1,5,4
2820,沈11,7,南京,南京,0,1440,9,0,0,13,1,5,4
2821,沈11,8,南京,南京,0,1440,9,0,0,13,1,5,4
2822,沈11,9,南京,南京,0,1440,9,0,0,13,1,5,4
2823,沈12,0,南京,南京,0,0,9,0,0,13,1,5,4
2824,沈12,1,南京,南京,0,1440,9,0,0,13,1,5,4
2825,沈12,2,南京,南通,595,845,9,0,1,13,1,5,4
2826,沈12,3,南通,南京,119,1321,9,0,1,13,1,5,4
2827,沈12,4,南京,南京,0,1440,9,0,0,13,1,5,4
2828,沈12,5,南京,南通,531,909,9,0,1,13,1,5,4
2829,沈12,6,南通,南京,948,492,9,0,1,13,1,5,4
2830,沈12,7,南京,南京,1077,363,9,0,1,13,1,5,4
2831,沈12,8,南京,南京,0,1440,9,0,0,13,1,5,4
2832,沈12,9,南京,南京,0,1440,9,0,0,13,1,5,4
2833,沈13,0,南京,南京,0,0,9,0,0,13,1,5,4
2834,沈13,1,南京,南京,0,1440,9,0,0,13,1,5,4
2835,沈13,2,南京,南通,595,845,9,0,1,13,1,5,4
2836,沈13,3,南通,南京,119,1321,9,0,1,13,1,5,4
2837,沈13,4,南京,南京,0,1440,9,0,0,13,1,5,4
2838,沈13,5,南京,南通,531,909,9,0,1,13,1,5,4
2839,沈13,6,南通,南京,948,492,9,0,1,13,1,5,4
2840,沈13,7,南京,南京,1077,363,9,0,1,13,1,5,4
2841,沈13,8,南京,南京,0,1440,9,0,0,13,1,5,4
2842,沈13,9,南京,南京,0,1440,9,0,0,13,1,5,4
2843,沈14,0,南京,南京,0,0,9,0,0,13,1,5,4
2844,沈14,1,南京,南京,0,1440,9,0,0,13,1,5,4
2845,沈14,2,南京,南京,0,1440,9,0,0,13,1,5,4
2846,沈14,3,南京,南通,595,845,9,0,1,13,1,5,4
2847,沈14,4,南通,南京,119,1321,9,0,1,13,1,5,4
2848,沈14,5,南京,南京,0,1440,9,0,0,13,1,5,4
2849,沈14,6,南京,南通,531,909,9,0,1,13,1,5,4
2850,沈14,7,南通,南京,948,492,9,0,1,13,1,5,4
2851,沈14,8,南京,南京,1077,363,9,0,1,13,1,5,4
2852,沈14,9,南京,南京,0,1440,9,0,0,13,1,5,4
2853,沈15,0,南京,南京,0,0,9,0,0,13,1,5,4
2854,沈15,1,南京,南京,0,1440,9,0,0,13,1,5,4
2855,沈15,2,南京,南京,0,1440,9,0,0,13,1,5,4
2856,沈15,3,南京,南通,595,845,9,0,1,13,1,5,4
2857,沈15,4,南通,南京,119,1321,9,0,1,13,1,5,4
2858,沈15,5,南京,南京,0,1440,9,0,0,13,1,5,4
2859,沈15,6,南京,南通,531,909,9,0,1,13,1,5,4
2860,沈15,7,南通,南京,948,492,9,0,1,13,1,5,4
2861,沈15,8,南京,南京,1077,363,9,0,1,13,1,5,4
2862,沈15,9,南京,南京,0,1440,9,0,0,13,1,5,4
2863,沈16,0,南京,南京,0,0,9,0,0,13,1,5,4
2864,沈16,1,南京,南京,0,1440,9,0,0,13,1,5,4
2865,沈16,2,南京,南京,0,1440,9,0,0,13,1,5,4
2866,沈16,3,南京,南京,0,1440,9,0,0,13,1,5,4
2867,沈16,4,南京,南通,595,845,9,0,1,13,1,5,4
2868,沈16,5,南通,南京,119,1321,9,0,1,13,1,5,4
2869,沈16,6,南京,南京,0,1440,9,0,0,13,1,5,4
2870,沈16,7,南京,南通,531,909,9,0,1,13,1,5,4
2871,沈16,8,南通,南京,948,492,9,0,1,13,1,5,4
2872,沈16,9,南京,南京,1077,363,9,0,1,13,1,5,4
2873,沈17,0,南京,南京,0,0,9,0,0,13,1,5,4
2874,沈17,1,南京,南京,0,1440,9,0,0,13,1,5,4
2875,沈17,2,南京,南京,0,1440,9,0,0,13,1,5,4
2876,沈17,3,南京,南京,0,1440,9,0,0,13,1,5,4
2877,沈17,4,南京,南通,595,845,9,0,1,13,1,5,4
2878,沈17,5,南通,南京,119,1321,9,0,1,13,1,5,4
2879,沈17,6,南京,南京,0,1440,9,0,0,13,1,5,4
2880,沈17,7,南京,南通,531,909,9,0,1,13,1,5,4
2881,沈17,8,南通,南京,948,492,9,0,1,13,1,5,4
2882,沈17,9,南京,南京,1077,363,9,0,1,13,1,5,4
2883,沈18,0,南京,南京,0,0,9,0,0,13,1,5,4
2884,沈18,1,南京,南京,1077,363,9,0,1,13,1,5,4
2885,沈18,2,南京,南京,0,1440,9,0,0,13,1,5,4
2886,沈18,3,南京,南京,0,1440,9,0,0,13,1,5,4
2887,沈18,4,南京,南京,0,1440,9,0,0,13,1,5,4
2888,沈18,5,南京,南通,595,845,9,0,1,13,1,5,4
2889,沈18,6,南通,南京,119,1321,9,0,1,13,1,5,4
2890,沈18,7,南京,南京,0,1440,9,0,0,13,1,5,4
2891,沈18,8,南京,南通,531,909,9,0,1,13,1,5,4
2892,沈18,9,南通,南京,948,492,9,0,1,13,1,5,4
2893,沈19,0,南京,南京,0,0,9,0,0,13,1,5,4
2894,沈19,1,南京,南京,1077,363,9,0,1,13,1,5,4
2895,沈19,2,南京,南京,0,1440,9,0,0,13,1,5,4
2896,沈19,3,南京,南京,0,1440,9,0,0,13,1,5,4
2897,沈19,4,南京,南京,0,1440,9,0,0,13,1,5,4
2898,沈19,5,南京,南通,595,845,9,0,1,13,1,5,4
2899,沈19,6,南通,南京,119,1321,9,0,1,13,1,5,4
2900,沈19,7,南京,南京,0,1440,9,0,0,13,1,5,4
2901,沈19,8,南京,南通,531,909,9,0,1,13,1,5,4
2902,沈19,9,南通,南京,948,492,9,0,1,13,1,5,4
2903,沈20,0,南京,南京,0,0,9,0,0,13,1,5,4
2904,沈20,1,南通,南京,948,492,9,0,1,13,1,5,4
2905,沈20,2,南京,南京,1077,363,9,0,1,13,1,5,4
2906,沈20,3,南京,南京,0,1440,9,0,0,13,1,5,4
2907,沈20,4,南京,南京,0,1440,9,0,0,13,1,5,4
2908,沈20,5,南京,南京,0,1440,9,0,0,13,1,5,4
2909,沈20,6,南京,南通,595,845,9,0,1,13,1,5,4
2910,沈20,7,南通,南京,119,1321,9,0,1,13,1,5,4
2911,沈20,8,南京,南京,0,1440,9,0,0,13,1,5,4
2912,沈20,9,南京,南通,531,909,9,0,1,13,1,5,4
2913,沈21,0,南京,南京,0,0,9,0,0,13,1,5,4
2914,沈21,1,南通,南京,948,492,9,0,1,13,1,5,4
2915,沈21,2,南京,南京,1077,363,9,0,1,13,1,5,4
2916,沈21,3,南京,南京,0,1440,9,0,0,13,1,5,4
2917,沈21,4,南京,南京,0,1440,9,0,0,13,1,5,4
2918,沈21,5,南京,南京,0,1440,9,0,0,13,1,5,4
2919,沈21,6,南京,南通,595,845,9,0,1,13,1,5,4
2920,沈21,7,南通,南京,119,1321,9,0,1,13,1,5,4
2921,沈21,8,南京,南京,0,1440,9,0,0,13,1,5,4
2922,沈21,9,南京,南通,531,909,9,0,1,13,1,5,4
2923,沈22,0,南京,南京,0,0,9,0,0,13,1,5,4
2924,沈22,1,南京,南通,531,909,9,0,1,13,1,5,4
2925,沈22,2,南通,南京,948,492,9,0,1,13,1,5,4
2926,沈22,3,南京,南京,1077,363,9,0,1,13,1,5,4
2927,沈22,4,南京,南京,0,1440,9,0,0,13,1,5,4
2928,沈22,5,南京,南京,0,1440,9,0,0,13,1,5,4
